text,label,subcategory,method
kesin olarak günde 2 litre su içme alışkanlığı edineceğim,0,health,subject_prefix
yani günde 2 litre su içme alışkanlığı edineceğim,0,health,filler
ya günde 2 litre su içme alışkanlığı edineceğim,0,health,subject_prefix+synonym_swap+case_variant
Günde 2 litre su içme alışkanlığı edineceğim bu gece.!,0,health,time_modifier+typo+punctuation
karar verdim günde 2 litre su içme alışkanlığı edineceğim bu hafta,0,health,time_modifier+subject_prefix
Günde 2 litre su içme alışkanlığı edineceğim bu gece,0,health,typo+time_modifier
Günde 2 litre su içme alışkanlığı edineceğim artık,0,health,filler
Günde 2 litre su içme alışkanlığı edinecem bugün içinde,0,health,future_tense+time_modifier
Günde 2 litre su içme alışkanlığı edineceğim az sonra,0,health,time_modifier
Günde 2 litre su içme alışkanlığı edineceğim bu gece galiba,0,health,synonym_swap+time_modifier+filler
az sonra günde 2 litre su içme alışkanlığı edinicem,0,health,synonym_swap+future_tense+time_modifier
Stres yönetimi tekniklerini deneyeceğim,0,health,original
valla stres yönetimi tekniklerini deneyeceğim akşama,0,health,filler+time_modifier+case_variant
kararımı verdim stres yönetimi tekniklerini deneyecem..,0,health,subject_prefix+punctuation+future_tense
stres yönetimi tekniklerini deneyeceğim az sonra.!,0,health,case_variant+time_modifier+punctuation
aslında stres yönetimi tekniklerini deneyicem,0,health,filler+future_tense+synonym_swap
ya stres yönetimi tekniklerini deneyeceğim,0,health,typo+subject_prefix
bence stres yönetimi tekniklerini deneyecem artık,0,health,filler+subject_prefix+future_tense
Stres yönetimi tekniklerini deneyicem sabaha,0,health,future_tense+punctuation+time_modifier
Stres yönetimi tekniklerini deneyeceğim..,0,health,punctuation
bugün stres yönetimi tekniklerini deneyeceğim,0,health,time_modifier
yakında stres yönetimi tekniklerini deneyeceğim,0,health,time_modifier
Stres yönetimi tekniklerini deneyeceğim!,0,health,punctuation
Nefes egzersizleri yapacağım,0,health,original
Nefes egzersizleri yapacağım yakında,0,health,time_modifier
yani nefes egzersizleri yapacağım,0,health,filler
Nefes egzersizleri yapıcam,0,health,future_tense
yarın sabah nefes egzersizleri yapacağım,0,health,time_modifier+typo
Nefes egzersizleri yapacam aslında,0,health,typo+future_tense+filler
Nefes egzersizleri yapacağım kesin,0,health,filler+typo
Nefes egzersizleri yapacam,0,health,synonym_swap+future_tense+typo
sanırım nefes egzersizleri yapacağım..,0,health,subject_prefix+punctuation+case_variant
artık nefes egzersizleri yapacağım bu gece,0,health,filler+time_modifier
Kararımı verdim nefes egzersizleri yapacağım!,0,health,punctuation+subject_prefix+case_variant
Nefes Egzersizleri yapacağım yani,0,health,case_variant+filler
yogadan sonra dus alıcam,0,health,original
evet yogadan sonra dus alıcam bu gece,0,health,subject_prefix+future_tense+time_modifier
yogadan sonra dus alıcam. sabaha,0,health,punctuation+time_modifier
yogadan sonra dus alıcam.,0,health,punctuation
yogadan sonra dus alıcam kesin.!,0,health,filler+punctuation+typo
bugün ben yogadan Sonra dus alıcam...,0,health,punctuation+case_variant+subject_prefix
yogadan sonra dus alıcam... sabaha,0,health,synonym_swap+punctuation+time_modifier
yogadan sonra dus alıcam.!,0,health,punctuation+typo
ben yogadan sonra dus alıcam,0,health,subject_prefix+typo
ben saatler içinde yogadan sonra dus alıcam yani,0,health,time_modifier+filler+subject_prefix
sanırım yogadan sonra dus alıcam bugün içinde,0,health,subject_prefix+time_modifier
az sonra yogadan sonra dus alıcam,0,health,synonym_swap+time_modifier+typo
Düzenli check-up yaptıracağım,0,health,original
ben de düzenli check-up yaptıracağım,0,health,subject_prefix
bence şimdi düzenli check-up yaptıracağım valla,0,health,time_modifier+subject_prefix+filler
yarın düzenli check-up yaptıracağım,0,health,time_modifier
kesin olarak düzenli check-up yaptıracağım...,0,health,typo+punctuation+subject_prefix
Düzenli check-up yaptıracam,0,health,future_tense
Düzenli check-up yaptıracağım yakında,0,health,case_variant+typo+time_modifier
Düzenli check-up yaptıracağım yarın,0,health,time_modifier
Düzenli check-up yaptıracağım...,0,health,punctuation+synonym_swap+case_variant
Düzenli check-up yaptıracağım.!,0,health,punctuation+case_variant
karar verdim düzenli check-up yaptıracağım valla,0,health,filler+synonym_swap+subject_prefix
şimdi düzenli check-up yaptıracam,0,health,future_tense+time_modifier+typo
Şeker tüketimimi azaltacağım,0,health,original
aslında şeker tüketimimi azaltacağım,0,health,case_variant+filler
gece olunca şeker Tüketimimi azaltacağım,0,health,punctuation+time_modifier+case_variant
Şeker tüketimimi azaltacağım sanırım,0,health,filler+synonym_swap
ben şeker tüketimimi azaltacağım...,0,health,punctuation+subject_prefix
sanırım şeker tüketimimi azaltacağım,0,health,filler
evet akşam olunca şeker tüketimimi azaltacam,0,health,time_modifier+subject_prefix+future_tense
Şeker tüketimimi azaltacam,0,health,synonym_swap+future_tense
az sonra kesin olarak şeker tüketimimi azaltacağım,0,health,synonym_swap+subject_prefix+time_modifier
Şeker tüketimimi azaltacağım az sonra,0,health,case_variant+time_modifier+punctuation
Şeker tüketimimi azaltacam...,0,health,future_tense+synonym_swap+punctuation
Şeker tüketimimi azaltacağım valla bugün içinde,0,health,synonym_swap+filler+time_modifier
Daha sağlıklı atıştırmalıklar tercih edeceğim,0,health,original
Daha sağlıklı atıştırmalıklar tercih edeceğim.,0,health,punctuation
Daha sağlıklı atıştırmalıklar tercih edeceğim bu gece,0,health,typo+time_modifier
kararımı verdim daha sağlıklı atıştırmalıklar Tercih edeceğim,0,health,subject_prefix+case_variant
Daha sağlıklı atıştırmalıklar tercih edeceğim sanırım,0,health,filler
karar verdim daha sağlıklı atıştırmalıklar tercih edeceğim,0,health,case_variant+subject_prefix
Daha saglıklı atıştırmalıklar tercih edecegim,0,health,typo
bugün ben daha sağlıklı atıştırmalıklar tercih edeceğim,0,health,subject_prefix
karar verdim daha sağlıklı atıştırmalıklar tercih edicem,0,health,subject_prefix+future_tense+punctuation
Daha sağliklı atıştırmaliklar tercih edeceğim,0,health,typo
kararımı verdim daha sağlıklı atıştırmalıklar tercih edecem,0,health,future_tense+subject_prefix
Daha sağlıklı atıştırmalıklar tercih edecegim,0,health,typo+synonym_swap
Akşam yemeğini erken yiyeceğim,0,health,original
Akşam yemeğini erken yiyeceğim sabaha,0,health,time_modifier+synonym_swap
Akşam yemeğini erken yiyeceğim artık,0,health,typo+filler
yarın akşam yemeğini erken yiyeceğim artık,0,health,case_variant+filler+time_modifier
şimdi akşam yemeğini erken yiyeceğim,0,health,time_modifier+typo
valla akşam yemeğini erken yiyeceğim,0,health,filler+synonym_swap+typo
Akşam yemeğini erken yiyeceğim.! galiba,0,health,punctuation+filler
kararımı verdim akşam yemeğini erken yiyeceğim bu hafta,0,health,subject_prefix+synonym_swap+time_modifier
saatler içinde akşam yemeğini erken yiyecem,0,health,future_tense+time_modifier
Akşam yemeğini erken yiyicem...,0,health,case_variant+punctuation+future_tense
ben de akşam yemeğini erken yiyicem bugün içinde,0,health,time_modifier+subject_prefix+future_tense
Akşam yemeğini erken yiyecem galiba,0,health,future_tense+synonym_swap+filler
Vücudumu dinlendireceğim bugün,0,health,original
valla vücudumu dinlendirecegim bugün,0,health,typo+filler
Vücudumu dinlendireceğim bugün.!,0,health,punctuation
yani vücudumu dinlendireceğim bugün,0,health,filler+synonym_swap+typo
galiba vücudumu dinlendireceğim bugün,0,health,filler
ben vücudumu dinlendireceğim bugün akşama,0,health,subject_prefix+time_modifier
vücudumu dinlendireceğim bugün akşama,0,health,time_modifier+case_variant
bence vücudumu dinlendirecem bugün...,0,health,future_tense+punctuation+subject_prefix
vücudumu dinlendirecem bugün...,0,health,future_tense+punctuation+case_variant
bu gece vücudumu dinlendireceğim bugün!,0,health,time_modifier+synonym_swap+punctuation
Vücudumu dinlendiricem bugün,0,health,future_tense
bugün vücudumu dinlendireceğim bugün,0,health,synonym_swap+time_modifier
Banyo yapıp rahatlayacağım,0,health,original
Banyo yapıp rahatlayıcam,0,health,future_tense
bu akşam banyo yapıp rahatlayacağım,0,health,time_modifier
ben banyo yapıp rahatlayacağım... bugün içinde,0,health,subject_prefix+punctuation+time_modifier
Banyo yapıp rahatlayacagım,0,health,typo+synonym_swap+future_tense
Banyo yapıp rahatlayıcam.,0,health,punctuation+future_tense+synonym_swap
Banyo yapıp rahatlayacağım az sonra,0,health,time_modifier
sanırım banyo yapıp rahatlayacam!,0,health,filler+future_tense+punctuation
Banyo yapıp rahatlayacağım.!,0,health,typo+punctuation
Banyo yapıp rahatlayacağım.,0,health,punctuation
kesin banyo yapıp rahatlayacagım...,0,health,punctuation+typo+filler
bu hafta banyo yapıp rahatlayacam aslında,0,health,future_tense+time_modifier+filler
Cilt bakımı yapacağım,0,health,original
yakında cilt bakımı yapacağım,0,health,time_modifier
saatler içinde cilt bakımı yapacağım,0,health,case_variant+time_modifier
kesin olarak sanırım cilt bakımı yapacağım..,0,health,filler+punctuation+subject_prefix
şimdi cilt bakımı yapıcam,0,health,future_tense+time_modifier
Cilt bakımı yapacam! bugün içinde,0,health,future_tense+punctuation+time_modifier
yani cilt bakımı yapacağım,0,health,filler
artık yarın cilt bakımı yapacağım,0,health,time_modifier+filler
karar verdim cilt bakımı yapacağım,0,health,subject_prefix
bu hafta cilt bakımı yapacağım,0,health,synonym_swap+time_modifier+case_variant
artık cilt bakımı yapacağım.,0,health,subject_prefix+punctuation
artık cilt Bakımı yapacağım,0,health,subject_prefix+case_variant
Tırnaklarımı keseceğim,0,health,original
yakında tırnaklarımı keseceğim aslında...,0,health,filler+punctuation+time_modifier
gece olunca tırnaklarımı keseceğim,0,health,typo+time_modifier
Tırnaklarımı keseceğim yani bu hafta,0,health,typo+filler+time_modifier
ya tırnaklarımı doğrayacağım galiba,0,health,subject_prefix+filler+synonym_swap
Tırnaklarımı kesicem artık,0,health,filler+future_tense
artık tırnaklarımı keseceğim,0,health,subject_prefix
Tırnaklarımı kesicem,0,health,future_tense
Tırnaklarımı biçeceğim,0,health,typo+synonym_swap
Tırnaklarımı doğrayacağım,0,health,synonym_swap
Tırnaklarımı keseceğim.!,0,health,punctuation+case_variant
Tırnaklarımı kesecem.! galiba,0,health,punctuation+filler+future_tense
saçlarımı yıkıcam,0,health,original
aslında saçlarımı yıkıcam,0,health,filler
saçlarımı yıkıcam.!,0,health,future_tense+punctuation
Sanırım ya saçlarımı yıkıcam,0,health,subject_prefix+filler+case_variant
bugün ben saçlarımı yıkıcam,0,health,subject_prefix+future_tense+typo
saçlarımı yıkıcam sanırım bu hafta,0,health,synonym_swap+filler+time_modifier
saçlarımı yıkıcam.. bu hafta,0,health,punctuation+typo+time_modifier
bu akşam saçlarımı yıkıcam,0,health,case_variant+future_tense+time_modifier
bence saçlarımı yıkıcam,0,health,subject_prefix
artık saçlarımı yıkıcam,0,health,subject_prefix
yarın saçlarımı yıkıcam,0,health,synonym_swap+time_modifier+typo
saclarımı yıkıcam yarın,0,health,time_modifier+typo
Yüz maskesi yapacağım,0,health,original
yani yüz maskesi yapacagım,0,health,synonym_swap+filler+typo
Yüz maskesi yapıcam,0,health,future_tense
bence yüz maskesi yapacağım.,0,health,punctuation+subject_prefix
Yüz maskesi yapacağım valla,0,health,filler
Yüz maskesi yapacam,0,health,future_tense
Yüz Maskesi yapacağım! yakında,0,health,case_variant+punctuation+time_modifier
yakında yüz maskesi yapacağım..,0,health,typo+punctuation+time_modifier
Yüz maskesi yapacağım.!,0,health,punctuation
kesin olarak yarın sabah yüz maskesi yapacağım,0,health,time_modifier+subject_prefix
şimdi yüz maskesi yapacağım.!,0,health,time_modifier+punctuation+synonym_swap
kararımı verdim yüz maskesi yapacağım yakında,0,health,time_modifier+subject_prefix
Aroma terapi deneyeceğim,0,health,original
Aroma terapi deneyeceğim sabaha,0,health,time_modifier+synonym_swap
bu hafta aroma terapi deneyeceğim,0,health,time_modifier
bence aroma terapi deneyeceğim,0,health,subject_prefix
saatler içinde aroma terapi Deneyeceğim,0,health,case_variant+time_modifier
evet aroma terapi deneyeceğim,0,health,subject_prefix
Aroma terapi deneyecem aslında!,0,health,filler+future_tense+punctuation
ben de bu hafta aroma terapi deneyeceğim.!,0,health,time_modifier+punctuation+subject_prefix
gece olunca yani aroma terapi deneyecegim,0,health,typo+filler+time_modifier
Aroma terapi deneyeceğim akşama,0,health,time_modifier
Aroma terapi deneyeceğim aslında,0,health,synonym_swap+typo+filler
Kesin olarak aroma terapi deneyeceğim,0,health,subject_prefix+case_variant
Bir saat uyumaya çalışacağım öğleden sonra,0,health,original
Bir saat uyumaya calışacağım öğleden sonra,0,health,typo
Bir saat uyumaya çalışacağım öğleden sonra artık,0,health,synonym_swap+filler
bir saat uyumaya çalışacağım öğleden sonra az sonra!,0,health,case_variant+time_modifier+punctuation
ya bir saat uyumaya çalışacağım öğleden sonra sabaha..,0,health,time_modifier+subject_prefix+punctuation
kararımı verdim bir saat uyumaya çalışacam oğleden sonra,0,health,typo+future_tense+subject_prefix
kesin olarak bir saat uyumaya çalışacağım öğleden sonra,0,health,typo+subject_prefix
Bir saat uyumaya çalışıcam öğleden sonra,0,health,future_tense
Bir saat uyumaya çalışacağım öğleden sonra..,0,health,typo+punctuation
Bir saat uyumaya çalışacağım öğleden sonra!,0,health,synonym_swap+punctuation
aslında gece olunca bir saat uyumaya çalışacağım öğleden sonra,0,health,time_modifier+filler
Bir saat uyumaya çalışacağım öğleden sonra sanırım,0,health,filler
İşten erken çıkıp dinleneceğim,0,health,original
kesin olarak i̇şten erken çıkıp dinlenecem.,0,health,future_tense+subject_prefix+punctuation
İşten erken çıkıp dinleneceğim...,0,health,punctuation
İşten erken çıkıp dinlenecem,0,health,future_tense
İşten erken çıkıp dinleneceğim.,0,health,punctuation+case_variant+synonym_swap
ben de i̇şten erken çıkıp dinleneceğim.!,0,health,subject_prefix+punctuation+typo
İşten erken çıkıp dinleneceğim bu hafta,0,health,time_modifier+typo+synonym_swap
saatler içinde işten erken çıkıp dinleneceğim,0,health,time_modifier
İşten erken çıkıp dinlenicem,0,health,synonym_swap+future_tense+case_variant
kesin olarak i̇şten erken çıkıp dinleneceğim,0,health,subject_prefix+synonym_swap+typo
bence i̇şten erken çıkıp dinlenecem,0,health,subject_prefix+future_tense
ben i̇şten erken çıkıp dinleneceğim...,0,health,subject_prefix+synonym_swap+punctuation
Akşam meditasyon yapıp uyuyacağım,0,health,original
aslında akşam meditasyon yapıp uyuyacam,0,health,filler+future_tense+case_variant
ben akşam meditasyon yapıp uyuyacağım,0,health,subject_prefix
evet yani akşam meditasyon yapip uyuyacağım,0,health,filler+typo+subject_prefix
Akşam meditasyon yapıp uyuyacam sanırım,0,health,future_tense+filler
ben akşam meditasyon yapıp uyuyacağım.,0,health,subject_prefix+synonym_swap+punctuation
Akşam meditasyon yapıp uyuyıcam,0,health,future_tense+case_variant
Akşam meditasyon yapıp uyuyacağım kesin,0,health,filler
kesin şimdi akşam meditasyon yapıp uyuyacam,0,health,future_tense+time_modifier+filler
karar verdim akşam Meditasyon yapıp uyuyacağım,0,health,synonym_swap+case_variant+subject_prefix
Bugün akşam meditasyon yapıp uyuyacağım,0,health,time_modifier+case_variant
Akşam meditasyon yapıp uyuyıcam valla,0,health,filler+future_tense
Sabah erken kalkıp güneşi izleyeceğim,0,health,original
bugün ben sabah erken kalkıp Güneşi izleyeceğim sabaha,0,health,subject_prefix+case_variant+time_modifier
Sabah erken kalkıp güneşi izleyeceğim.! aslında,0,health,punctuation+case_variant+filler
Sabah erken kalkıp güneşi izleyeceğim...,0,health,punctuation
sabah erken kalkıp güneşi izleyecem,0,health,future_tense+case_variant
akşam olunca sabah erken kalkıp güneşi izleyeceğim,0,health,time_modifier+case_variant
Sabah erken kalkıp güneşi izleyeceğim.!,0,health,punctuation
Sabah erken kalkıp güneşi izleyeceğim..,0,health,punctuation
artık sabah erken kalkıp güneşi izleyecegim,0,health,subject_prefix+typo
